INDEX_NAME,INDEX_REGION,LAT,LONG,STATIONID,SAMPLEID,COLLDATE,COLLMETH,TAXAID,N_TAXA,EXCLUDE,NONTARGET,PHYLUM,CLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,TOLVAL,FFG,LIFE_CYCLE
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Calopteryx,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,Calopteryx,5,PR,semi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Cheumatopsyche,13,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Dubiraphia,11,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Dubiraphia,5,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Empididae,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Empididae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Gammarus,22,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Gammaridae,,,Gammarus,8,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Hemerodromia,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Empididae,,,Hemerodromia,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Hydraenidae,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Hydraenidae,,,,,PR,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Hydropsyche,3,TRUE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Hydropsyche betteni,9,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Hydroptila,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydroptilidae,,,Hydroptila,5,SC,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Hygrobates,2,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,,,Hygrobates,8,PR,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Lymnaeidae,2,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,,,,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Maccaffertium,5,TRUE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Maccaffertium modestum,6,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Micropsectra/Tanytarsus,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,,5,,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Nais,2,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,Naidinae,,Nais,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Nanocladius,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Nanocladius,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Nyctiophylax,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Polycentropodidae,,,Nyctiophylax,5,PR,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Parakiefferiella,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Parakiefferiella,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Paraleptophlebia/Neoleptophlebia,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,,,,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Phaenopsectra,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Phaenopsectra,8,SC,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Physidae,3,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Physidae,,,,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Pisidiidae,1,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,,,CF,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Polypedilum,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Polypedilum flavum,12,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Polypedilum illinoense group,7,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Potthastia longimanus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Diamesinae,Diamesini,Potthastia,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Rheocricotopus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Rheocricotopus,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Rheotanytarsus,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Rheotanytarsus exiguus group,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Rheotanytarsus pellucidus,91,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Simulium,48,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Stenochironomus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Stenochironomus,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Tanytarsus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Thienemanniella,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Thienemanniella,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Trombidiformes,3,TRUE,FALSE,Arthropoda,Arachnida,Trombidiformes,,,,,,PR,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.A,7/17/2013,RBP multihab,Tvetenia tshernovskii,9,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Ablabesmyia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Acentrella,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acentrella,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Amnicolidae,2,FALSE,FALSE,Mollusca,Gastropoda,Littorinimorpha,Amnicolidae,,,,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Ancyronyx variegatus,3,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Ancyronyx,5,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Baetidae,1,TRUE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Calopteryx,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,Calopteryx,5,PR,semi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Cheumatopsyche,4,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Dubiraphia,5,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Dubiraphia,5,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Gammarus,8,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Gammaridae,,,Gammarus,8,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Hemerodromia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Empididae,,,Hemerodromia,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Hydraenidae,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Hydraenidae,,,,,PR,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Hydropsyche,1,TRUE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Hydropsyche betteni,5,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Lymnaeidae,2,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,,,,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Maccaffertium modestum,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Nyctiophylax,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Polycentropodidae,,,Nyctiophylax,5,PR,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Paraleptophlebia/Neoleptophlebia,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,,,,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Physidae,1,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Physidae,,,,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Polypedilum,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Polypedilum flavum,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Polypedilum illinoense group,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Rheocricotopus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Rheocricotopus,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Rheotanytarsus exiguus group,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Rheotanytarsus pellucidus,30,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Simulium,14,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.AR,7/17/2013,RBP multihab,Tvetenia tshernovskii,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Ablabesmyia,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Acentrella,2,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acentrella,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Amnicolidae,10,FALSE,FALSE,Mollusca,Gastropoda,Littorinimorpha,Amnicolidae,,,,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Ancyronyx variegatus,8,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Ancyronyx,5,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Atrichopogon,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Ceratopogonidae,,,Atrichopogon,5,PR,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Brachycentrus numerosus,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Brachycentridae,,,Brachycentrus,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Calopterygidae,1,TRUE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Calopteryx,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,Calopteryx,5,PR,semi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Cheumatopsyche,4,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Coenagrionidae,8,FALSE,FALSE,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Dicrotendipes,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,8,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Dubiraphia,6,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Dubiraphia,5,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Gammarus,29,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Gammaridae,,,Gammarus,8,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Hemerodromia,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Empididae,,,Hemerodromia,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Hydropsyche,2,TRUE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Hydropsyche betteni,9,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Hygrobates,4,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,,,Hygrobates,8,PR,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Maccaffertium,2,TRUE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Maccaffertium modestum,4,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Macronychus glabratus,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Macronychus,5,SH,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Microvelia,2,FALSE,TRUE,Arthropoda,Insecta,Hemiptera,Veliidae,,,Microvelia,,PR,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Naidinae,1,TRUE,FALSE,Annelida,Clitellata,Tubificida,Naididae,Naidinae,,,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Nais,1,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,Naidinae,,Nais,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Parachironomus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Parachironomus,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Paratendipes,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Paratendipes,5,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Phaenopsectra,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Phaenopsectra,8,SC,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Physidae,3,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Physidae,,,,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Pisidiidae,1,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,,,CF,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Planorbidae,3,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Planorbidae,,,,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Polypedilum flavum,15,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Polypedilum illinoense group,20,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Polypedilum scalaenum group,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Polypedilum tritum,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Rheocricotopus,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Rheocricotopus,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Rheotanytarsus,4,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Rheotanytarsus exiguus group,16,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Rheotanytarsus pellucidus,94,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Simulium,20,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Stenochironomus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Stenochironomus,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Stylaria,1,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,Naidinae,,Stylaria,8,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Tanytarsus,10,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Thienemanniella,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Thienemanniella,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Thienemannimyia group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia,,PR,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Tribelos,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Tribelos,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Tubificoid Naididae,1,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,,,,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,41.99746222,-70.95386851,B0863,2013023.B,7/17/2013,RBP multihab,Tvetenia tshernovskii,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,5,CG,multi
